time,Gen_0001,Gen_0002,Gen_0003,Gen_0006,Gen_0008,Gen_0001
0.000000,232.385515,39.999989,0.000009,0.000115,0.000033,232.385515
0.000100,232.385515,39.999989,0.000009,0.000115,0.000033,232.385515
0.000200,232.385515,39.999989,0.000009,0.000115,0.000033,232.385515
0.000300,232.385515,39.999989,0.000009,0.000115,0.000033,232.385515
0.000400,232.385515,39.999989,0.000009,0.000115,0.000033,232.385515
0.000500,232.385515,39.999989,0.000009,0.000115,0.000033,232.385515
0.000600,232.385515,39.999989,0.000009,0.000115,0.000033,232.385515
0.000700,232.385515,39.999989,0.000009,0.000115,0.000033,232.385515
0.000800,232.385515,39.999989,0.000009,0.000115,0.000033,232.385515
0.000900,232.385515,39.999989,0.000009,0.000116,0.000033,232.385515
0.001000,232.385515,39.999989,0.000009,0.000116,0.000033,232.385515
0.001100,232.385514,39.999989,0.000009,0.000116,0.000033,232.385514
0.001200,232.385514,39.999989,0.000009,0.000116,0.000033,232.385514
0.001300,232.385514,39.999989,0.000009,0.000116,0.000033,232.385514
0.001400,232.385514,39.999989,0.000009,0.000116,0.000033,232.385514
0.001500,232.385514,39.999989,0.000009,0.000116,0.000033,232.385514
0.001600,232.385514,39.999989,0.000009,0.000116,0.000033,232.385514
0.001700,232.385514,39.999989,0.000009,0.000116,0.000033,232.385514
0.001800,232.385514,39.999989,0.000009,0.000116,0.000033,232.385514
0.001900,232.385514,39.999989,0.000009,0.000116,0.000033,232.385514
0.002000,232.385514,39.999989,0.000009,0.000116,0.000033,232.385514
0.002100,232.385513,39.999989,0.000009,0.000116,0.000033,232.385513
0.002200,232.385513,39.999989,0.000009,0.000116,0.000033,232.385513
0.002300,232.385513,39.999989,0.000009,0.000116,0.000033,232.385513
0.002400,232.385513,39.999989,0.000009,0.000116,0.000033,232.385513
0.002500,232.385513,39.999989,0.000009,0.000116,0.000033,232.385513
0.002600,232.385513,39.999989,0.000009,0.000116,0.000033,232.385513
0.002700,232.385513,39.999989,0.000009,0.000116,0.000033,232.385513
0.002800,232.385513,39.999989,0.000009,0.000116,0.000033,232.385513
0.002900,232.385513,39.999988,0.000009,0.000116,0.000033,232.385513
0.003000,232.385513,39.999988,0.000009,0.000116,0.000033,232.385513
0.003100,232.385512,39.999988,0.000009,0.000116,0.000033,232.385512
0.003200,232.385512,39.999988,0.000009,0.000116,0.000033,232.385512
0.003300,232.385512,39.999988,0.000009,0.000116,0.000033,232.385512
0.003400,232.385512,39.999988,0.000009,0.000116,0.000033,232.385512
0.003500,232.385512,39.999988,0.000009,0.000116,0.000033,232.385512
0.003600,232.385512,39.999988,0.000009,0.000116,0.000033,232.385512
0.003700,232.385512,39.999988,0.000009,0.000116,0.000033,232.385512
0.003800,232.385512,39.999988,0.000009,0.000116,0.000033,232.385512
0.003900,232.385512,39.999988,0.000009,0.000116,0.000033,232.385512
0.004000,232.385512,39.999988,0.000009,0.000116,0.000033,232.385512
0.004100,232.385512,39.999988,0.000009,0.000116,0.000033,232.385512
0.004200,232.385511,39.999988,0.000009,0.000116,0.000033,232.385511
0.004300,232.385511,39.999988,0.000009,0.000116,0.000033,232.385511
0.004400,232.385511,39.999988,0.000009,0.000116,0.000032,232.385511
0.004500,232.385511,39.999988,0.000010,0.000116,0.000032,232.385511
0.004600,232.385511,39.999988,0.000010,0.000116,0.000032,232.385511
0.004700,232.385511,39.999988,0.000010,0.000116,0.000032,232.385511
0.004800,232.385511,39.999988,0.000010,0.000116,0.000032,232.385511
0.004900,232.385511,39.999988,0.000010,0.000116,0.000032,232.385511
0.005000,232.385511,39.999988,0.000010,0.000116,0.000032,232.385511
0.005100,232.385511,39.999988,0.000010,0.000116,0.000032,232.385511
0.005200,232.385510,39.999988,0.000010,0.000116,0.000032,232.385510
0.005300,232.385510,39.999988,0.000010,0.000116,0.000032,232.385510
0.005400,232.385510,39.999988,0.000010,0.000116,0.000032,232.385510
0.005500,232.385510,39.999988,0.000010,0.000116,0.000032,232.385510
0.005600,232.385510,39.999988,0.000010,0.000116,0.000032,232.385510
0.005700,232.385510,39.999988,0.000010,0.000116,0.000032,232.385510
0.005800,232.385510,39.999988,0.000010,0.000116,0.000032,232.385510
0.005900,232.385510,39.999988,0.000010,0.000116,0.000032,232.385510
0.006000,232.385510,39.999988,0.000010,0.000117,0.000032,232.385510
0.006100,232.385510,39.999988,0.000010,0.000117,0.000032,232.385510
0.006200,232.385509,39.999988,0.000010,0.000117,0.000032,232.385509
0.006300,232.385509,39.999988,0.000010,0.000117,0.000032,232.385509
0.006400,232.385509,39.999988,0.000010,0.000117,0.000032,232.385509
0.006500,232.385509,39.999988,0.000010,0.000117,0.000032,232.385509
0.006600,232.385509,39.999988,0.000010,0.000117,0.000032,232.385509
0.006700,232.385509,39.999988,0.000010,0.000117,0.000032,232.385509
0.006800,232.385509,39.999988,0.000010,0.000117,0.000032,232.385509
0.006900,232.385509,39.999988,0.000010,0.000117,0.000032,232.385509
0.007000,232.385509,39.999988,0.000010,0.000117,0.000032,232.385509
0.007100,232.385509,39.999988,0.000010,0.000117,0.000032,232.385509
0.007200,232.385509,39.999988,0.000010,0.000117,0.000032,232.385509
0.007300,232.385508,39.999988,0.000010,0.000117,0.000032,232.385508
0.007400,232.385508,39.999988,0.000010,0.000117,0.000032,232.385508
0.007500,232.385508,39.999988,0.000010,0.000117,0.000032,232.385508
0.007600,232.385508,39.999988,0.000010,0.000117,0.000032,232.385508
0.007700,232.385508,39.999988,0.000010,0.000117,0.000032,232.385508
0.007800,232.385508,39.999988,0.000010,0.000117,0.000032,232.385508
0.007900,232.385508,39.999988,0.000010,0.000117,0.000032,232.385508
0.008000,232.385508,39.999988,0.000010,0.000117,0.000032,232.385508
0.008100,232.385508,39.999988,0.000010,0.000117,0.000032,232.385508
0.008200,232.385508,39.999988,0.000010,0.000117,0.000032,232.385508
0.008300,232.385507,39.999988,0.000010,0.000117,0.000032,232.385507
0.008400,232.385507,39.999988,0.000010,0.000117,0.000032,232.385507
0.008500,232.385507,39.999988,0.000010,0.000117,0.000032,232.385507
0.008600,232.385507,39.999988,0.000010,0.000117,0.000032,232.385507
0.008700,232.385507,39.999988,0.000010,0.000117,0.000032,232.385507
0.008800,232.385507,39.999988,0.000010,0.000117,0.000032,232.385507
0.008900,232.385507,39.999988,0.000010,0.000117,0.000032,232.385507
0.009000,232.385507,39.999988,0.000010,0.000117,0.000032,232.385507
0.009100,232.385507,39.999988,0.000010,0.000117,0.000032,232.385507
0.009200,232.385507,39.999988,0.000010,0.000117,0.000032,232.385507
0.009300,232.385506,39.999988,0.000010,0.000117,0.000032,232.385506
0.009400,232.385506,39.999988,0.000010,0.000117,0.000032,232.385506
0.009500,232.385506,39.999988,0.000010,0.000117,0.000032,232.385506
0.009600,232.385506,39.999988,0.000010,0.000117,0.000032,232.385506
0.009700,232.385506,39.999988,0.000010,0.000117,0.000032,232.385506
0.009800,232.385506,39.999988,0.000010,0.000117,0.000032,232.385506
0.009900,232.385506,39.999988,0.000010,0.000117,0.000032,232.385506
0.010000,232.385506,39.999988,0.000010,0.000117,0.000032,232.385506
0.010100,232.385506,39.999988,0.000010,0.000117,0.000032,232.385506
0.010200,232.385506,39.999988,0.000010,0.000117,0.000032,232.385506
0.010300,232.385506,39.999988,0.000010,0.000117,0.000032,232.385506
0.010400,232.385505,39.999988,0.000010,0.000117,0.000032,232.385505
0.010500,232.385505,39.999988,0.000010,0.000118,0.000032,232.385505
0.010600,232.385505,39.999988,0.000010,0.000118,0.000032,232.385505
0.010700,232.385505,39.999988,0.000010,0.000118,0.000032,232.385505
0.010800,232.385505,39.999988,0.000010,0.000118,0.000032,232.385505
0.010900,232.385505,39.999988,0.000010,0.000118,0.000032,232.385505
0.011000,232.385505,39.999988,0.000010,0.000118,0.000032,232.385505
0.011100,232.385505,39.999988,0.000010,0.000118,0.000032,232.385505
0.011200,232.385505,39.999988,0.000010,0.000118,0.000032,232.385505
0.011300,232.385505,39.999988,0.000010,0.000118,0.000032,232.385505
0.011400,232.385504,39.999988,0.000010,0.000118,0.000032,232.385504
0.011500,232.385504,39.999988,0.000010,0.000118,0.000032,232.385504
0.011600,232.385504,39.999988,0.000010,0.000118,0.000032,232.385504
0.011700,232.385504,39.999988,0.000010,0.000118,0.000032,232.385504
0.011800,232.385504,39.999988,0.000010,0.000118,0.000032,232.385504
0.011900,232.385504,39.999988,0.000010,0.000118,0.000032,232.385504
0.012000,232.385504,39.999988,0.000010,0.000118,0.000032,232.385504
0.012100,232.385504,39.999988,0.000010,0.000118,0.000032,232.385504
0.012200,232.385504,39.999988,0.000010,0.000118,0.000032,232.385504
0.012300,232.385504,39.999988,0.000010,0.000118,0.000032,232.385504
0.012400,232.385503,39.999988,0.000010,0.000118,0.000032,232.385503
0.012500,232.385503,39.999988,0.000010,0.000118,0.000032,232.385503
0.012600,232.385503,39.999988,0.000010,0.000118,0.000032,232.385503
0.012700,232.385503,39.999988,0.000010,0.000118,0.000032,232.385503
0.012800,232.385503,39.999988,0.000010,0.000118,0.000032,232.385503
0.012900,232.385503,39.999988,0.000010,0.000118,0.000032,232.385503
0.013000,232.385503,39.999987,0.000010,0.000118,0.000032,232.385503
0.013100,232.385503,39.999987,0.000010,0.000118,0.000032,232.385503
0.013200,232.385503,39.999987,0.000010,0.000118,0.000032,232.385503
0.013300,232.385503,39.999987,0.000010,0.000118,0.000032,232.385503
0.013400,232.385502,39.999987,0.000010,0.000118,0.000032,232.385502
0.013500,232.385502,39.999987,0.000010,0.000118,0.000032,232.385502
0.013600,232.385502,39.999987,0.000010,0.000118,0.000032,232.385502
0.013700,232.385502,39.999987,0.000010,0.000118,0.000032,232.385502
0.013800,232.385502,39.999987,0.000010,0.000118,0.000032,232.385502
0.013900,232.385502,39.999987,0.000010,0.000118,0.000032,232.385502
0.014000,232.385502,39.999987,0.000010,0.000118,0.000032,232.385502
0.014100,232.385502,39.999987,0.000010,0.000118,0.000032,232.385502
0.014200,232.385502,39.999987,0.000010,0.000118,0.000032,232.385502
0.014300,232.385502,39.999987,0.000010,0.000118,0.000032,232.385502
0.014400,232.385501,39.999987,0.000010,0.000118,0.000032,232.385501
0.014500,232.385501,39.999987,0.000010,0.000118,0.000032,232.385501
0.014600,232.385501,39.999987,0.000010,0.000119,0.000032,232.385501
0.014700,232.385501,39.999987,0.000010,0.000119,0.000032,232.385501
0.014800,232.385501,39.999987,0.000010,0.000119,0.000032,232.385501
0.014900,232.385501,39.999987,0.000010,0.000119,0.000032,232.385501
0.015000,232.385501,39.999987,0.000011,0.000119,0.000032,232.385501
0.015100,232.385501,39.999987,0.000011,0.000119,0.000032,232.385501
0.015200,232.385501,39.999987,0.000011,0.000119,0.000032,232.385501
0.015300,232.385501,39.999987,0.000011,0.000119,0.000032,232.385501
0.015400,232.385500,39.999987,0.000011,0.000119,0.000032,232.385500
0.015500,232.385500,39.999987,0.000011,0.000119,0.000032,232.385500
0.015600,232.385500,39.999987,0.000011,0.000119,0.000032,232.385500
0.015700,232.385500,39.999987,0.000011,0.000119,0.000032,232.385500
0.015800,232.385500,39.999987,0.000011,0.000119,0.000032,232.385500
0.015900,232.385500,39.999987,0.000011,0.000119,0.000032,232.385500
0.016000,232.385500,39.999987,0.000011,0.000119,0.000032,232.385500
0.016100,232.385500,39.999987,0.000011,0.000119,0.000032,232.385500
0.016200,232.385500,39.999987,0.000011,0.000119,0.000032,232.385500
0.016300,232.385500,39.999987,0.000011,0.000119,0.000032,232.385500
0.016400,232.385500,39.999987,0.000011,0.000119,0.000032,232.385500
0.016500,232.385499,39.999987,0.000011,0.000119,0.000032,232.385499
0.016600,232.385499,39.999987,0.000011,0.000119,0.000032,232.385499
0.016700,232.385499,39.999987,0.000011,0.000119,0.000032,232.385499
0.016800,232.385499,39.999987,0.000011,0.000119,0.000032,232.385499
0.016900,232.385499,39.999987,0.000011,0.000119,0.000032,232.385499
0.017000,232.385499,39.999987,0.000011,0.000119,0.000032,232.385499
0.017100,232.385499,39.999987,0.000011,0.000119,0.000032,232.385499
0.017200,232.385499,39.999987,0.000011,0.000119,0.000032,232.385499
0.017300,232.385499,39.999987,0.000011,0.000119,0.000032,232.385499
0.017400,232.385499,39.999987,0.000011,0.000119,0.000032,232.385499
0.017500,232.385498,39.999987,0.000011,0.000119,0.000031,232.385498
0.017600,232.385498,39.999987,0.000011,0.000119,0.000031,232.385498
0.017700,232.385498,39.999987,0.000011,0.000119,0.000031,232.385498
0.017800,232.385498,39.999987,0.000011,0.000119,0.000031,232.385498
0.017900,232.385498,39.999987,0.000011,0.000119,0.000031,232.385498
0.018000,232.385498,39.999987,0.000011,0.000119,0.000031,232.385498
0.018100,232.385498,39.999987,0.000011,0.000119,0.000031,232.385498
0.018200,232.385498,39.999987,0.000011,0.000119,0.000031,232.385498
0.018300,232.385498,39.999987,0.000011,0.000119,0.000031,232.385498
0.018400,232.385498,39.999987,0.000011,0.000120,0.000031,232.385498
0.018500,232.385497,39.999987,0.000011,0.000120,0.000031,232.385497
0.018600,232.385497,39.999987,0.000011,0.000120,0.000031,232.385497
0.018700,232.385497,39.999987,0.000011,0.000120,0.000031,232.385497
0.018800,232.385497,39.999987,0.000011,0.000120,0.000031,232.385497
0.018900,232.385497,39.999987,0.000011,0.000120,0.000031,232.385497
0.019000,232.385497,39.999987,0.000011,0.000120,0.000031,232.385497
0.019100,232.385497,39.999987,0.000011,0.000120,0.000031,232.385497
0.019200,232.385497,39.999987,0.000011,0.000120,0.000031,232.385497
0.019300,232.385497,39.999987,0.000011,0.000120,0.000031,232.385497
0.019400,232.385497,39.999987,0.000011,0.000120,0.000031,232.385497
0.019500,232.385496,39.999987,0.000011,0.000120,0.000031,232.385496
0.019600,232.385496,39.999987,0.000011,0.000120,0.000031,232.385496
0.019700,232.385496,39.999987,0.000011,0.000120,0.000031,232.385496
0.019800,232.385496,39.999987,0.000011,0.000120,0.000031,232.385496
0.019900,232.385496,39.999987,0.000011,0.000120,0.000031,232.385496
0.020000,232.385496,39.999987,0.000011,0.000120,0.000031,232.385496
0.020100,232.385496,39.999987,0.000011,0.000120,0.000031,232.385496
0.020200,232.385496,39.999987,0.000011,0.000120,0.000031,232.385496
0.020300,232.385496,39.999987,0.000011,0.000120,0.000031,232.385496
0.020400,232.385496,39.999987,0.000011,0.000120,0.000031,232.385496
0.020500,232.385495,39.999987,0.000011,0.000120,0.000031,232.385495
0.020600,232.385495,39.999987,0.000011,0.000120,0.000031,232.385495
0.020700,232.385495,39.999987,0.000011,0.000120,0.000031,232.385495
0.020800,232.385495,39.999987,0.000011,0.000120,0.000031,232.385495
0.020900,232.385495,39.999987,0.000011,0.000120,0.000031,232.385495
0.021000,232.385495,39.999987,0.000011,0.000120,0.000031,232.385495
0.021100,232.385495,39.999987,0.000011,0.000120,0.000031,232.385495
0.021200,232.385495,39.999987,0.000011,0.000120,0.000031,232.385495
0.021300,232.385495,39.999987,0.000011,0.000120,0.000031,232.385495
0.021400,232.385495,39.999987,0.000011,0.000120,0.000031,232.385495
0.021500,232.385494,39.999987,0.000011,0.000120,0.000031,232.385494
0.021600,232.385494,39.999987,0.000011,0.000120,0.000031,232.385494
0.021700,232.385494,39.999987,0.000011,0.000120,0.000031,232.385494
0.021800,232.385494,39.999987,0.000011,0.000120,0.000031,232.385494
0.021900,232.385494,39.999987,0.000011,0.000121,0.000031,232.385494
0.022000,232.385494,39.999987,0.000011,0.000121,0.000031,232.385494
0.022100,232.385494,39.999987,0.000011,0.000121,0.000031,232.385494
0.022200,232.385494,39.999987,0.000011,0.000121,0.000031,232.385494
0.022300,232.385494,39.999987,0.000011,0.000121,0.000031,232.385494
0.022400,232.385494,39.999987,0.000011,0.000121,0.000031,232.385494
0.022500,232.385493,39.999987,0.000011,0.000121,0.000031,232.385493
0.022600,232.385493,39.999987,0.000011,0.000121,0.000031,232.385493
0.022700,232.385493,39.999987,0.000011,0.000121,0.000031,232.385493
0.022800,232.385493,39.999987,0.000011,0.000121,0.000031,232.385493
0.022900,232.385493,39.999987,0.000011,0.000121,0.000031,232.385493
0.023000,232.385493,39.999987,0.000011,0.000121,0.000031,232.385493
0.023100,232.385493,39.999987,0.000011,0.000121,0.000031,232.385493
0.023200,232.385493,39.999987,0.000011,0.000121,0.000031,232.385493
0.023300,232.385493,39.999987,0.000011,0.000121,0.000031,232.385493
0.023400,232.385493,39.999987,0.000011,0.000121,0.000031,232.385493
0.023500,232.385492,39.999987,0.000011,0.000121,0.000031,232.385492
0.023600,232.385492,39.999987,0.000011,0.000121,0.000031,232.385492
0.023700,232.385492,39.999987,0.000011,0.000121,0.000031,232.385492
0.023800,232.385492,39.999987,0.000011,0.000121,0.000031,232.385492
0.023900,232.385492,39.999987,0.000011,0.000121,0.000031,232.385492
0.024000,232.385492,39.999987,0.000011,0.000121,0.000031,232.385492
0.024100,232.385492,39.999987,0.000011,0.000121,0.000031,232.385492
0.024200,232.385492,39.999987,0.000011,0.000121,0.000031,232.385492
0.024300,232.385492,39.999987,0.000011,0.000121,0.000031,232.385492
0.024400,232.385492,39.999987,0.000011,0.000121,0.000031,232.385492
0.024500,232.385491,39.999987,0.000012,0.000121,0.000031,232.385491
0.024600,232.385491,39.999987,0.000012,0.000121,0.000031,232.385491
0.024700,232.385491,39.999987,0.000012,0.000121,0.000031,232.385491
0.024800,232.385491,39.999987,0.000012,0.000121,0.000031,232.385491
0.024900,232.385491,39.999987,0.000012,0.000121,0.000031,232.385491
0.025000,232.385491,39.999987,0.000012,0.000121,0.000031,232.385491
0.025100,232.385491,39.999987,0.000012,0.000121,0.000031,232.385491
0.025200,232.385491,39.999987,0.000012,0.000121,0.000031,232.385491
0.025300,232.385491,39.999987,0.000012,0.000122,0.000031,232.385491
0.025400,232.385491,39.999987,0.000012,0.000122,0.000031,232.385491
0.025500,232.385490,39.999987,0.000012,0.000122,0.000031,232.385490
0.025600,232.385490,39.999987,0.000012,0.000122,0.000031,232.385490
0.025700,232.385490,39.999987,0.000012,0.000122,0.000031,232.385490
0.025800,232.385490,39.999987,0.000012,0.000122,0.000031,232.385490
0.025900,232.385490,39.999987,0.000012,0.000122,0.000031,232.385490
0.026000,232.385490,39.999987,0.000012,0.000122,0.000031,232.385490
0.026100,232.385490,39.999987,0.000012,0.000122,0.000031,232.385490
0.026200,232.385490,39.999987,0.000012,0.000122,0.000031,232.385490
0.026300,232.385490,39.999987,0.000012,0.000122,0.000031,232.385490
0.026400,232.385489,39.999987,0.000012,0.000122,0.000031,232.385489
0.026500,232.385489,39.999987,0.000012,0.000122,0.000031,232.385489
0.026600,232.385489,39.999987,0.000012,0.000122,0.000031,232.385489
0.026700,232.385489,39.999987,0.000012,0.000122,0.000031,232.385489
0.026800,232.385489,39.999987,0.000012,0.000122,0.000031,232.385489
0.026900,232.385489,39.999987,0.000012,0.000122,0.000031,232.385489
0.027000,232.385489,39.999987,0.000012,0.000122,0.000031,232.385489
0.027100,232.385489,39.999987,0.000012,0.000122,0.000031,232.385489
0.027200,232.385489,39.999987,0.000012,0.000122,0.000031,232.385489
0.027300,232.385489,39.999987,0.000012,0.000122,0.000031,232.385489
0.027400,232.385488,39.999987,0.000012,0.000122,0.000031,232.385488
0.027500,232.385488,39.999987,0.000012,0.000122,0.000031,232.385488
0.027600,232.385488,39.999987,0.000012,0.000122,0.000031,232.385488
0.027700,232.385488,39.999987,0.000012,0.000122,0.000031,232.385488
0.027800,232.385488,39.999987,0.000012,0.000122,0.000031,232.385488
0.027900,232.385488,39.999987,0.000012,0.000122,0.000031,232.385488
0.028000,232.385488,39.999987,0.000012,0.000122,0.000031,232.385488
0.028100,232.385488,39.999987,0.000012,0.000122,0.000031,232.385488
0.028200,232.385488,39.999987,0.000012,0.000122,0.000031,232.385488
0.028300,232.385488,39.999987,0.000012,0.000122,0.000031,232.385488
0.028400,232.385487,39.999987,0.000012,0.000123,0.000031,232.385487
0.028500,232.385487,39.999987,0.000012,0.000123,0.000031,232.385487
0.028600,232.385487,39.999987,0.000012,0.000123,0.000031,232.385487
0.028700,232.385487,39.999987,0.000012,0.000123,0.000031,232.385487
0.028800,232.385487,39.999987,0.000012,0.000123,0.000031,232.385487
0.028900,232.385487,39.999987,0.000012,0.000123,0.000031,232.385487
0.029000,232.385487,39.999987,0.000012,0.000123,0.000031,232.385487
0.029100,232.385487,39.999987,0.000012,0.000123,0.000031,232.385487
0.029200,232.385487,39.999987,0.000012,0.000123,0.000031,232.385487
0.029300,232.385487,39.999987,0.000012,0.000123,0.000031,232.385487
0.029400,232.385486,39.999987,0.000012,0.000123,0.000031,232.385486
0.029500,232.385486,39.999987,0.000012,0.000123,0.000031,232.385486
0.029600,232.385486,39.999987,0.000012,0.000123,0.000031,232.385486
0.029700,232.385486,39.999987,0.000012,0.000123,0.000031,232.385486
0.029800,232.385486,39.999987,0.000012,0.000123,0.000031,232.385486
0.029900,232.385486,39.999987,0.000012,0.000123,0.000031,232.385486
0.030000,232.385486,39.999987,0.000012,0.000123,0.000031,232.385486
0.030100,232.385486,39.999987,0.000012,0.000123,0.000030,232.385486
0.030200,232.385486,39.999987,0.000012,0.000123,0.000030,232.385486
0.030300,232.385486,39.999987,0.000012,0.000123,0.000030,232.385486
0.030400,232.385485,39.999987,0.000012,0.000123,0.000030,232.385485
0.030500,232.385485,39.999987,0.000012,0.000123,0.000030,232.385485
0.030600,232.385485,39.999987,0.000012,0.000123,0.000030,232.385485
0.030700,232.385485,39.999987,0.000012,0.000123,0.000030,232.385485
0.030800,232.385485,39.999987,0.000012,0.000123,0.000030,232.385485
0.030900,232.385485,39.999987,0.000012,0.000123,0.000030,232.385485
0.031000,232.385485,39.999987,0.000012,0.000123,0.000030,232.385485
0.031100,232.385485,39.999987,0.000012,0.000123,0.000030,232.385485
0.031200,232.385485,39.999987,0.000012,0.000123,0.000030,232.385485
0.031300,232.385485,39.999987,0.000012,0.000123,0.000030,232.385485
0.031400,232.385484,39.999987,0.000012,0.000123,0.000030,232.385484
0.031500,232.385484,39.999987,0.000012,0.000124,0.000030,232.385484
0.031600,232.385484,39.999987,0.000012,0.000124,0.000030,232.385484
0.031700,232.385484,39.999987,0.000012,0.000124,0.000030,232.385484
0.031800,232.385484,39.999987,0.000012,0.000124,0.000030,232.385484
0.031900,232.385484,39.999987,0.000012,0.000124,0.000030,232.385484
0.032000,232.385484,39.999987,0.000012,0.000124,0.000030,232.385484
0.032100,232.385484,39.999987,0.000012,0.000124,0.000030,232.385484
0.032200,232.385484,39.999987,0.000012,0.000124,0.000030,232.385484
0.032300,232.385483,39.999987,0.000012,0.000124,0.000030,232.385483
0.032400,232.385483,39.999987,0.000012,0.000124,0.000030,232.385483
0.032500,232.385483,39.999987,0.000012,0.000124,0.000030,232.385483
0.032600,232.385483,39.999987,0.000012,0.000124,0.000030,232.385483
0.032700,232.385483,39.999987,0.000012,0.000124,0.000030,232.385483
0.032800,232.385483,39.999987,0.000012,0.000124,0.000030,232.385483
0.032900,232.385483,39.999987,0.000012,0.000124,0.000030,232.385483
0.033000,232.385483,39.999987,0.000012,0.000124,0.000030,232.385483
0.033100,232.385483,39.999987,0.000013,0.000124,0.000030,232.385483
0.033200,232.385483,39.999987,0.000013,0.000124,0.000030,232.385483
0.033300,232.385482,39.999987,0.000013,0.000124,0.000030,232.385482
0.033400,232.385482,39.999987,0.000013,0.000124,0.000030,232.385482
0.033500,232.385482,39.999987,0.000013,0.000124,0.000030,232.385482
0.033600,232.385482,39.999987,0.000013,0.000124,0.000030,232.385482
0.033700,232.385482,39.999987,0.000013,0.000124,0.000030,232.385482
0.033800,232.385482,39.999987,0.000013,0.000124,0.000030,232.385482
0.033900,232.385482,39.999987,0.000013,0.000124,0.000030,232.385482
0.034000,232.385482,39.999987,0.000013,0.000124,0.000030,232.385482
0.034100,232.385482,39.999987,0.000013,0.000124,0.000030,232.385482
0.034200,232.385482,39.999987,0.000013,0.000124,0.000030,232.385482
0.034300,232.385481,39.999987,0.000013,0.000124,0.000030,232.385481
0.034400,232.385481,39.999987,0.000013,0.000125,0.000030,232.385481
0.034500,232.385481,39.999987,0.000013,0.000125,0.000030,232.385481
0.034600,232.385481,39.999987,0.000013,0.000125,0.000030,232.385481
0.034700,232.385481,39.999987,0.000013,0.000125,0.000030,232.385481
0.034800,232.385481,39.999987,0.000013,0.000125,0.000030,232.385481
0.034900,232.385481,39.999987,0.000013,0.000125,0.000030,232.385481
0.035000,232.385481,39.999987,0.000013,0.000125,0.000030,232.385481
0.035100,232.385481,39.999987,0.000013,0.000125,0.000030,232.385481
0.035200,232.385480,39.999987,0.000013,0.000125,0.000030,232.385480
0.035300,232.385480,39.999987,0.000013,0.000125,0.000030,232.385480
0.035400,232.385480,39.999987,0.000013,0.000125,0.000030,232.385480
0.035500,232.385480,39.999987,0.000013,0.000125,0.000030,232.385480
0.035600,232.385480,39.999987,0.000013,0.000125,0.000030,232.385480
0.035700,232.385480,39.999987,0.000013,0.000125,0.000030,232.385480
0.035800,232.385480,39.999987,0.000013,0.000125,0.000030,232.385480
0.035900,232.385480,39.999987,0.000013,0.000125,0.000030,232.385480
0.036000,232.385480,39.999987,0.000013,0.000125,0.000030,232.385480
0.036100,232.385480,39.999987,0.000013,0.000125,0.000030,232.385480
0.036200,232.385479,39.999987,0.000013,0.000125,0.000030,232.385479
0.036300,232.385479,39.999987,0.000013,0.000125,0.000030,232.385479
0.036400,232.385479,39.999987,0.000013,0.000125,0.000030,232.385479
0.036500,232.385479,39.999987,0.000013,0.000125,0.000030,232.385479
0.036600,232.385479,39.999987,0.000013,0.000125,0.000030,232.385479
0.036700,232.385479,39.999987,0.000013,0.000125,0.000030,232.385479
0.036800,232.385479,39.999987,0.000013,0.000125,0.000030,232.385479
0.036900,232.385479,39.999987,0.000013,0.000125,0.000030,232.385479
0.037000,232.385479,39.999987,0.000013,0.000125,0.000030,232.385479
0.037100,232.385479,39.999987,0.000013,0.000125,0.000030,232.385479
0.037200,232.385478,39.999987,0.000013,0.000126,0.000030,232.385478
0.037300,232.385478,39.999987,0.000013,0.000126,0.000030,232.385478
0.037400,232.385478,39.999987,0.000013,0.000126,0.000030,232.385478
0.037500,232.385478,39.999987,0.000013,0.000126,0.000030,232.385478
0.037600,232.385478,39.999987,0.000013,0.000126,0.000030,232.385478
0.037700,232.385478,39.999987,0.000013,0.000126,0.000030,232.385478
0.037800,232.385478,39.999987,0.000013,0.000126,0.000030,232.385478
0.037900,232.385478,39.999987,0.000013,0.000126,0.000030,232.385478
0.038000,232.385478,39.999987,0.000013,0.000126,0.000030,232.385478
0.038100,232.385477,39.999987,0.000013,0.000126,0.000030,232.385477
0.038200,232.385477,39.999987,0.000013,0.000126,0.000030,232.385477
0.038300,232.385477,39.999987,0.000013,0.000126,0.000030,232.385477
0.038400,232.385477,39.999987,0.000013,0.000126,0.000030,232.385477
0.038500,232.385477,39.999987,0.000013,0.000126,0.000030,232.385477
0.038600,232.385477,39.999987,0.000013,0.000126,0.000030,232.385477
0.038700,232.385477,39.999987,0.000013,0.000126,0.000030,232.385477
0.038800,232.385477,39.999987,0.000013,0.000126,0.000030,232.385477
0.038900,232.385477,39.999987,0.000013,0.000126,0.000030,232.385477
0.039000,232.385477,39.999987,0.000013,0.000126,0.000030,232.385477
0.039100,232.385476,39.999987,0.000013,0.000126,0.000030,232.385476
0.039200,232.385476,39.999987,0.000013,0.000126,0.000030,232.385476
0.039300,232.385476,39.999987,0.000013,0.000126,0.000030,232.385476
0.039400,232.385476,39.999987,0.000013,0.000126,0.000030,232.385476
0.039500,232.385476,39.999987,0.000013,0.000126,0.000030,232.385476
0.039600,232.385476,39.999988,0.000013,0.000126,0.000030,232.385476
0.039700,232.385476,39.999988,0.000013,0.000126,0.000030,232.385476
