time,Gen_0001,Gen_0002,Gen_0003,Gen_0006,Gen_0008,Gen_0001
0.076000,-16.888723,42.396236,23.393483,12.240196,17.356651,232.385437
0.077000,-16.888723,42.396236,23.393483,12.240196,17.356651,232.385436
0.078000,-16.888722,42.396236,23.393483,12.240196,17.356651,232.385435
0.079000,-16.888722,42.396236,23.393483,12.240195,17.356651,232.385434
0.080000,-16.888722,42.396236,23.393482,12.240195,17.356651,232.385433
0.081000,-16.888722,42.396235,23.393482,12.240195,17.356651,232.385432
0.082000,-16.888721,42.396235,23.393482,12.240194,17.356651,232.385430
0.083000,-16.888721,42.396235,23.393482,12.240194,17.356650,232.385429
0.084000,-16.888721,42.396235,23.393482,12.240194,17.356650,232.385428
0.085000,-16.888721,42.396235,23.393482,12.240193,17.356650,232.385427
0.086000,-16.888721,42.396235,23.393482,12.240193,17.356650,232.385426
0.087000,-16.888720,42.396235,23.393481,12.240193,17.356650,232.385425
0.088000,-16.888720,42.396235,23.393481,12.240192,17.356650,232.385424
0.089000,-16.888720,42.396235,23.393481,12.240192,17.356650,232.385423
0.090000,-16.888720,42.396235,23.393481,12.240192,17.356650,232.385422
0.091000,-16.888720,42.396235,23.393481,12.240192,17.356650,232.385420
0.092000,-16.888720,42.396234,23.393481,12.240191,17.356650,232.385419
0.093000,-16.888719,42.396234,23.393481,12.240191,17.356650,232.385418
0.094000,-16.888719,42.396234,23.393480,12.240191,17.356650,232.385417
0.095000,-16.888719,42.396234,23.393480,12.240190,17.356649,232.385416
0.096000,-16.888719,42.396234,23.393480,12.240190,17.356649,232.385415
0.097000,-16.888719,42.396234,23.393480,12.240190,17.356649,232.385414
0.098000,-16.888718,42.396234,23.393480,12.240189,17.356649,232.385413
0.099000,-16.888718,42.396234,23.393480,12.240189,17.356649,232.385412
0.100000,-16.888718,42.396234,23.393480,12.240189,17.356649,232.385411
0.101000,-16.888718,42.396234,23.393479,12.240189,17.356649,232.385409
0.102000,-16.888718,42.396234,23.393479,12.240188,17.356649,232.385408
0.103000,-16.888718,42.396233,23.393479,12.240188,17.356649,232.385407
0.104000,-16.888718,42.396233,23.393479,12.240188,17.356649,232.385406
0.105000,-16.888717,42.396233,23.393479,12.240187,17.356649,232.385405
0.106000,-16.888717,42.396233,23.393479,12.240187,17.356649,232.385404
0.107000,-16.888717,42.396233,23.393479,12.240187,17.356648,232.385403
0.108000,-16.888717,42.396233,23.393478,12.240187,17.356648,232.385402
0.109000,-16.888717,42.396233,23.393478,12.240186,17.356648,232.385401
0.110000,-16.888717,42.396233,23.393478,12.240186,17.356648,232.385400
0.111000,-16.888717,42.396233,23.393478,12.240186,17.356648,232.385398
0.112000,-16.888716,42.396233,23.393478,12.240186,17.356648,232.385397
0.113000,-16.888716,42.396233,23.393478,12.240185,17.356648,232.385396
0.114000,-16.888716,42.396232,23.393478,12.240185,17.356648,232.385395
0.115000,-16.888716,42.396232,23.393478,12.240185,17.356648,232.385394
0.116000,-16.888716,42.396232,23.393477,12.240184,17.356648,232.385393
0.117000,-16.888716,42.396232,23.393477,12.240184,17.356648,232.385392
0.118000,-16.888716,42.396232,23.393477,12.240184,17.356648,232.385391
0.119000,-16.888715,42.396232,23.393477,12.240184,17.356648,232.385390
0.120000,-16.888715,42.396232,23.393477,12.240183,17.356647,232.385389
0.121000,-16.888715,42.396232,23.393477,12.240183,17.356647,232.385388
0.122000,-16.888715,42.396232,23.393477,12.240183,17.356647,232.385387
0.123000,-16.888715,42.396232,23.393476,12.240183,17.356647,232.385386
