time, V_Bus01, V_Bus02, V_Bus03, V_Bus04, V_Bus05, V_Bus06, V_Bus07, V_Bus08, V_Bus09, V_Bus10, V_Bus11, p_g1, p_g2, p_g3, p_g4
 0.75500, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.75600, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.75700, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.75800, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.75900, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.76000, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.76100, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.76200, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.76300, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.76400, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.76500, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.76600, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.76700, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.76800, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.76900, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.77000, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.77100, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.77200, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.77300, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.77400, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.77500, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.77600, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.77700, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.77800, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.77900, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.78000, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.78100, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.78200, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.78300, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.78400, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.78500, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.78600, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.78700, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.78800, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.78900, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.79000, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.79100, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.79200, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.79300, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.79400, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.79500, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.79600, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.79700, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.79800, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.79900, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.80000, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.80100, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.80200, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.80300, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.80400, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.80500, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.80600, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.80700, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.80800, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.80900, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.81000, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.81100, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.81200, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.81300, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.81400, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.81500, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.81600, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.81700, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.81800, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.81900, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.82000, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.82100, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.82200, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.82300, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.82400, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.82500, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.82600, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.82700, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.82800, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.82900, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.83000, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.83100, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.83200, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.83300, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.83400, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.83500, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.83600, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.83700, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.83800, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.83900, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.84000, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.84100, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.84200, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.84300, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.84400, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.84500, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.84600, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.84700, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.84800, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.84900, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.85000, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.85100, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.85200, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.85300, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.85400, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.85500, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.85600, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.85700, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.85800, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.85900, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.86000, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.86100, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.86200, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.86300, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.86400, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.86500, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.86600, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.86700, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.86800, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.86900, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.87000, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.87100, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.87200, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.87300, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.87400, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.87500, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.87600, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.87700, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.87800, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.87900, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.88000, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.88100, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.88200, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.88300, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.88400, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.88500, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.88600, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.88700, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.88800, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.88900, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.89000, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.89100, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.89200, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.89300, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.89400, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.89500, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.89600, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.89700, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
 0.89800, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 7.00000, 7.00000, 7.19092
